city_ascii,lat,lng,country,division
Sidi Qacem,34.21,-5.7,Morocco,Africa
Chiquimula,14.7833,-89.5333,Guatemala,North America
Puerto Ayacucho,5.6631,-67.6264,Venezuela,Oceania
Lawrence,42.7003,-71.1626,United States,North America
Ouahigouya,13.5833,-2.4167,Burkina Faso,Africa
Mahdia,35.5047,11.0622,Tunisia,Africa
Nakhon Pathom,13.8194,100.0581,Thailand,Asia
Lowestoft,52.48,1.75,United Kingdom,Europe
Pau,43.3,-0.37,France,Europe
Tejupilco,18.9058,-100.1528,Mexico,North America
Cheyenne,41.1351,-104.79,United States,North America
Ubon Ratchathani,15.2281,104.8594,Thailand,Asia
Tustin,33.7309,-117.8106,United States,North America
Lakewood,33.8471,-118.1221,United States,North America
Carlisle,54.891,-2.944,United Kingdom,Europe
Lisala,2.14,21.51,Congo (Kinshasa),Africa
Szombathely,47.2333,16.6333,Hungary,Europe
Banska Bystrica,48.7353,19.1453,Slovakia,Europe
Pine Hills,28.5818,-81.4693,United States,North America
Ra`ananna,32.1833,34.8667,Israel,Asia
Harrogate,53.9919,-1.5378,United Kingdom,Europe
Aveiro,40.6389,-8.6553,Portugal,Europe
Tambacounda,13.7689,-13.6672,Senegal,Africa
Newcastle under Lyme,53.0109,-2.2278,United Kingdom,Europe
New Rochelle,40.9305,-73.7836,United States,North America
Kensington,51.5,-0.19,United Kingdom,Europe
La Rochelle,46.1591,-1.1517,France,Europe
Aregua,-25.3,-57.4169,Paraguay,Oceania
Lebanon,40.3412,-76.4227,United States,North America
East Kilbride,55.7645,-4.1771,United Kingdom,Europe
Wa,10.0667,-2.5,Ghana,Africa
Nitra,48.3147,18.0875,Slovakia,Europe
Lomas del Mirador,-34.6667,-58.5297,Argentina,Oceania
Lelystad,52.5167,5.4833,Netherlands,Europe
Maghaghah,28.6483,30.8422,Egypt,Africa
Mpanda,-6.3436,31.0694,Tanzania,Africa
Gladbeck,51.5713,6.9827,Germany,Europe
Sankt Gallen,47.4233,9.3772,Switzerland,Europe
Cannes,43.5513,7.0128,France,Europe
Alameda,37.767,-122.2672,United States,North America
Thornton Heath,51.4002,-0.1086,United Kingdom,Europe
Watsonville,36.9206,-121.7706,United States,North America
Taluqan,36.7167,69.5167,Afghanistan,Asia
Jinja,0.4431,33.2128,Uganda,Africa
Davis,38.5552,-121.7365,United States,North America
Berberati,4.2667,15.7833,Central African Republic,Africa
Esbjerg,55.467,8.45,Denmark,Europe
Zrenjanin,45.3778,20.3861,Serbia,Europe
San Felipe,10.3353,-68.7458,Venezuela,Oceania
Las Piedras,-34.7167,-56.2167,Uruguay,Oceania
Surt,31.2,16.6,Libya,Africa
Tamazunchale,21.2667,-98.7833,Mexico,North America
Moulay Abdallah,33.1978,-8.5883,Morocco,Africa
Pancevo,44.8739,20.6519,Serbia,Europe
Abeche,13.8331,20.8347,Chad,Africa
Balagtas,14.8145,120.9085,Philippines,Asia
Palaio Faliro,37.932,23.7003,Greece,Europe
Bellflower,33.888,-118.1271,United States,North America
Jacona de Plancarte,19.95,-102.3167,Mexico,North America
Ashford,51.1465,0.8676,United Kingdom,Europe
Bokhtar,37.8364,68.7803,Tajikistan,Asia
Chiryu,35,137.1167,Japan,Asia
Nek'emte,9.0905,36.53,Ethiopia,Africa
Calais,50.9481,1.8564,France,Europe
Tamanrasset,22.785,5.5228,Algeria,Africa
Ramla,31.9318,34.8736,Israel,Asia
Montrouge,48.8172,2.3219,France,Europe
Zadar,44.1167,15.2167,Croatia,Europe
Southall,51.5121,-0.3779,United Kingdom,Europe
Guamuchil,25.4639,-108.0794,Mexico,North America
Musashimurayama,35.7547,139.3875,Japan,Asia
Quang Tri,16.7504,107.2,Vietnam,Asia
Antibes,43.5808,7.1239,France,Europe
Mineiros,-17.5689,-52.5508,Brazil,Oceania
Bistrita,47.1333,24.4833,Romania,Europe
Tissemsilt,35.6072,1.8106,Algeria,Africa
Joensuu,62.6,29.7639,Finland,Europe
Bella Vista,-34.5333,-58.6667,Argentina,Oceania
Rugby,52.37,-1.26,United Kingdom,Europe
Darhan,49.4867,105.9228,Mongolia,Asia
Guasave,25.5744,-108.4706,Mexico,North America
Teyateyaneng,-29.15,27.7333,Lesotho,Africa
Burton upon Trent,52.8019,-1.6367,United Kingdom,Europe
Gouda,52.0181,4.7056,Netherlands,Europe
Karlstad,59.3808,13.5016,Sweden,Europe
Uxbridge,51.5404,-0.4778,United Kingdom,Europe
Zacatecoluca,13.5,-88.8667,El Salvador,North America
Baldwin Park,34.0829,-117.9721,United States,North America
Zlin,49.2331,17.6669,Czechia,Europe
Spijkenisse,51.8333,4.3167,Netherlands,Europe
Rioverde,21.93,-99.98,Mexico,North America
Prey Veng,11.484,105.324,Cambodia,Asia
Ipil,7.7833,122.5833,Philippines,Asia
Inowroclaw,52.7958,18.2611,Poland,Europe
Jinsha,23.5329,116.6165,China,Asia
Crewe,53.099,-2.44,United Kingdom,Europe
Matehuala,23.6528,-100.6444,Mexico,North America
Bitola,41.0319,21.3347,Macedonia,Europe
San Andres,12.5847,-81.7006,Colombia,Oceania
Garissa,-0.4569,39.6583,Kenya,Africa
Longkoucun,23.5792,116.7263,China,Asia
Manokwari,-0.8711,134.0693,Indonesia,Asia
Hekinan,34.8833,137,Japan,Asia
Masvingo,-20.0744,30.8328,Zimbabwe,Africa
Vincennes,48.8478,2.4392,France,Europe
Yoshikawa,35.8958,139.8556,Japan,Asia
Assab,13.0078,42.7411,Eritrea,Africa
Gosport,50.7948,-1.1243,United Kingdom,Europe
Wandsworth,51.455,-0.192,United Kingdom,Europe
Cuscatancingo,13.7333,-89.1833,El Salvador,North America
Salima,-13.7829,34.4333,Malawi,Africa
Nabeul,36.4514,10.7361,Tunisia,Africa
Virac,13.5833,124.2333,Philippines,Asia
Centreville,38.8391,-77.4388,United States,North America
Birobidzhan,48.7833,132.9333,Russia,Europe
Tsurugashima,35.9344,139.3931,Japan,Asia
Cabadbaran,9.1228,125.5346,Philippines,Asia
Kirtipur,27.6667,85.2833,Nepal,Asia
Irece,-11.3042,-41.8558,Brazil,Oceania
El Kef,36.1667,8.7,Tunisia,Africa
Frontera,26.926,-101.449,Mexico,North America
Neuilly-sur-Seine,48.8881,2.2686,France,Europe
Farah,32.3436,62.1194,Afghanistan,Asia
Warzat,30.9167,-6.9167,Morocco,Africa
Finchley,51.599,-0.187,United Kingdom,Europe
Camden,39.9362,-75.1073,United States,North America
Galatsi,38.0167,23.75,Greece,Europe
Evanston,42.0463,-87.6942,United States,North America
Noisy-le-Grand,48.8478,2.5528,France,Europe
Skien,59.2096,9.609,Norway,Europe
Caguas,18.2319,-66.0388,Puerto Rico,North America
Yawata-shimizui,34.8756,135.7078,Japan,Asia
Debre Mark'os,10.34,37.72,Ethiopia,Africa
Dabou,5.3256,-4.3767,Ivory Coast,Africa
Sa`dah,16.9358,43.7644,Yemen,Asia
Feltham,51.4496,-0.4089,United Kingdom,Europe
San Antonio,-25.3797,-57.6097,Paraguay,Oceania
Lappeenranta,61.0583,28.1861,Finland,Europe
Thohoyandou,-22.95,30.4833,South Africa,Africa
Castelldefels,41.28,1.9767,Spain,Europe
Torremolinos,36.6218,-4.5003,Spain,Europe
Chingford,51.631,0.016,United Kingdom,Europe
New Britain,41.6758,-72.7862,United States,North America
Arba Minch',6.04,37.55,Ethiopia,Africa
Abancay,-13.6333,-72.8833,Peru,Oceania
Ivry-sur-Seine,48.8078,2.3747,France,Europe
Toyoake,35.0625,137.0089,Japan,Asia
Havirov,49.7778,18.4228,Czechia,Europe
Veliko Tarnovo,43.0822,25.6317,Bulgaria,Europe
Inverness,57.4781,-4.2233,United Kingdom,Europe
Wilde,-34.7,-58.3167,Argentina,Oceania
Pawtucket,41.8744,-71.3743,United States,North America
Cacak,43.8914,20.3497,Serbia,Europe
Karakax,37.2714,79.7267,China,Asia
La Chorrera,8.8792,-79.7822,Panama,North America
Washington,54.9,-1.52,United Kingdom,Europe
Lauderhill,26.1605,-80.2242,United States,North America
Balsas,-7.5325,-46.0356,Brazil,Oceania
Matara,5.95,80.5333,Sri Lanka,Asia
Benalmadena,36.6,-4.5167,Spain,Europe
Al Qusiyah,27.4403,30.8183,Egypt,Africa
Zaandam,52.4417,4.8422,Netherlands,Europe
Szolnok,47.1747,20.1764,Hungary,Europe
Mamou,10.3736,-12.0847,Guinea,Africa
Slatina,44.4297,24.3642,Romania,Europe
Youssoufia,32.25,-8.53,Morocco,Africa
Bitlis,38.4,42.1167,Turkey,Asia
Ajaccio,41.9267,8.7369,France,Europe
Maidenhead,51.5217,-0.7177,United Kingdom,Europe
Kasese,0.23,29.9883,Uganda,Africa
Phitsanulok,16.8158,100.2636,Thailand,Asia
Hatogaya-honcho,35.8267,139.7412,Japan,Asia
Misantla,19.9333,-96.85,Mexico,North America
Zinjibar,13.1283,45.3803,Yemen,Asia
Courcouronnes,48.6239,2.4294,France,Europe
New Westminster,49.2069,-122.9111,Canada,North America
Kumanovo,42.1322,21.7144,Macedonia,Europe
Givatayim,32.0697,34.8117,Israel,Asia
Valle Hermoso,25.6736,-97.8144,Mexico,North America
Jiquilpan de Juarez,19.9942,-102.7172,Mexico,North America
Cergy,49.0361,2.0631,France,Europe
Capelle aan den IJssel,51.9357,4.5782,Netherlands,Europe
Mindelo,16.8914,-24.988,Cabo Verde,Africa
Chiang Rai,19.9094,99.8275,Thailand,Asia
Ain Harrouda,33.6372,-7.4483,Morocco,Africa
Aksum,14.1284,38.7173,Ethiopia,Africa
Wimbledon,51.422,-0.208,United Kingdom,Europe
Sunyani,7.336,-2.336,Ghana,Africa
Viladecans,41.3158,2.0194,Spain,Europe
Loughborough,52.7705,-1.2046,United Kingdom,Europe
Abnub,27.2667,31.15,Egypt,Africa
Colonia del Sol,22.9125,-109.9208,Mexico,North America
Venissieux,45.6978,4.8867,France,Europe
Sagaing,21.8822,95.9786,Myanmar,Asia
Wilmington,39.7415,-75.5413,United States,North America
Gardez,33.5931,69.2297,Afghanistan,Asia
Thakhek,17.4,104.8,Laos,Asia
Nizwa,22.9333,57.5333,Oman,Asia
Tynemouth,55.017,-1.423,United Kingdom,Europe
Vushtrri,42.8222,20.9694,Kosovo,Europe
Walsall,52.58,-1.98,United Kingdom,Europe
Moquegua,-17.2,-70.9333,Peru,Oceania
Itapeva,-23.9822,-48.8756,Brazil,Oceania
Lynwood,33.924,-118.2017,United States,North America
Jinxing,37.9869,106.2027,China,Asia
Rochester,51.375,0.5,United Kingdom,Europe
Georgiyevsk,44.15,43.4667,Russia,Europe
Passaic,40.8574,-74.1282,United States,North America
Valenca,-13.3703,-39.0731,Brazil,Oceania
Castellammare di Stabia,40.7,14.4833,Italy,Europe
Huatusco,19.1489,-96.9661,Mexico,North America
Vratsa,43.2121,23.5444,Bulgaria,Europe
L'Aquila,42.354,13.392,Italy,Europe
Debre Birhan,9.6804,39.53,Ethiopia,Africa
Borongan,11.6,125.4333,Philippines,Asia
Putrajaya,2.93,101.69,Malaysia,Asia
Liepaja,56.5083,21.0111,Latvia,Europe
Acton,51.5135,-0.2707,United Kingdom,Europe
Pantin,48.8966,2.4017,France,Europe
Antony,48.7539,2.2975,France,Europe
Bouira,36.3783,3.8925,Algeria,Africa
Veenendaal,52.025,5.555,Netherlands,Europe
Mitcham,51.4009,-0.1517,United Kingdom,Europe
San Jose del Guaviare,2.5653,-72.6386,Colombia,Oceania
Ponta Delgada,37.74,-25.67,Portugal,Europe
Gavle,60.667,17.1666,Sweden,Europe
Wrecsam,53.046,-2.993,United Kingdom,Europe
Villa Dominico,-34.6917,-58.3333,Argentina,Oceania
Kitamoto,36.0269,139.53,Japan,Asia
Afragola,40.9167,14.3167,Italy,Europe
Saki,41.1919,47.1706,Azerbaijan,Europe
Zamosc,50.7206,23.2586,Poland,Europe
Adrar,27.8742,-0.2939,Algeria,Africa
Waterlooville,50.88,-1.03,United Kingdom,Europe
Tomigusuku,26.1772,127.6811,Japan,Asia
Buynaksk,42.8167,47.1167,Russia,Europe
Hameenlinna,61,24.4414,Finland,Europe
Guaynabo,18.3839,-66.1134,Puerto Rico,North America
Gaithersburg,39.1346,-77.2132,United States,North America
Union City,40.7674,-74.0323,United States,North America
Vyronas,37.9556,23.76,Greece,Europe
Scarborough,54.2773,-0.4017,United Kingdom,Europe
Cacador,-26.7753,-51.015,Brazil,Oceania
South San Francisco,37.6536,-122.4197,United States,North America
Timbauba,-7.5053,-35.3183,Brazil,Oceania
Curvelo,-18.7564,-44.4308,Brazil,Oceania
Manacapuru,-3.2997,-60.6206,Brazil,Oceania
Cabedelo,-6.9808,-34.8339,Brazil,Oceania
Tecate,32.5667,-116.6331,Mexico,North America
Lao Cai,22.4194,103.995,Vietnam,Asia
Farnborough,51.29,-0.75,United Kingdom,Europe
Vaasa,63.1,21.6167,Finland,Europe
Molepolole,-24.4066,25.4951,Botswana,Africa
Potenza,40.6333,15.8,Italy,Europe
San Marcos,13.6564,-89.1803,El Salvador,North America
Dimbokro,6.6505,-4.71,Ivory Coast,Africa
Arrecife,28.9625,-13.5506,Spain,Europe
El Prat de Llobregat,41.3246,2.0953,Spain,Europe
Katwijk,52.2008,4.4153,Netherlands,Europe
Valle de Bravo,19.1925,-100.1306,Mexico,North America
Mount Vernon,40.9136,-73.8291,United States,North America
Amozoc,19.0333,-98.05,Mexico,North America
Twickenham,51.449,-0.337,United Kingdom,Europe
Stourbridge,52.4575,-2.1479,United Kingdom,Europe
Fryazino,55.95,38.05,Russia,Europe
Linares,24.8597,-99.5679,Mexico,North America
Streatham,51.4279,-0.1235,United Kingdom,Europe
Barking,51.54,0.08,United Kingdom,Europe
Epinay-sur-Seine,48.9553,2.3092,France,Europe
Bolgatanga,10.7856,-0.8514,Ghana,Africa
Sabinas,27.86,-101.12,Mexico,North America
Lechang,35.6415,111.4633,China,Asia
Teoloyucan,19.7442,-99.1811,Mexico,North America
Sokhumi,43.0033,41.0153,Georgia,Europe
Collado-Villalba,40.6333,-4.0083,Spain,Europe
La Seyne-sur-Mer,43.1,5.883,France,Europe
Agia Paraskevi,38.0053,23.8208,Greece,Europe
Redondo Beach,33.8574,-118.3766,United States,North America
Kraljevo,43.7234,20.687,Serbia,Europe
Tamarac,26.2056,-80.2542,United States,North America
Novi Pazar,43.15,20.5167,Serbia,Europe
Bayburt,40.2546,40.226,Turkey,Asia
M'diq,35.6857,-5.3251,Morocco,Africa
Nalut,31.8804,10.97,Libya,Africa
Granollers,41.6083,2.2889,Spain,Europe
Zacapa,14.9667,-89.5333,Guatemala,North America
Tatabanya,47.5862,18.3949,Hungary,Europe
Acambaro,20.0361,-100.7314,Mexico,North America
Troyes,48.2997,4.0792,France,Europe
Prilep,41.3464,21.5542,Macedonia,Europe
Trnava,48.3777,17.5862,Slovakia,Europe
Los Polvorines,-34.5,-58.7,Argentina,Oceania
Kardzhali,41.64,25.3708,Bulgaria,Europe
Goz-Beida,12.2236,21.4144,Chad,Africa
San Marcos,14.9653,-91.7958,Guatemala,North America
Maisons-Alfort,48.8058,2.4378,France,Europe
La Linea de la Concepcion,36.1611,-5.3486,Spain,Europe
Masaka,-0.3296,31.73,Uganda,Africa
Singida,-4.8186,34.7506,Tanzania,Africa
Dewsbury,53.691,-1.633,United Kingdom,Europe
Ioannina,39.6636,20.8522,Greece,Europe
Florence-Graham,33.9682,-118.2447,United States,North America
Calarasi,44.2,27.3333,Romania,Europe
Forest,50.8117,4.3181,Belgium,Europe
Sarcelles,48.9956,2.3808,France,Europe
Nieuwegein,52.0314,5.0919,Netherlands,Europe
Altamira,22.3375,-97.8694,Mexico,North America
Widnes,53.363,-2.728,United Kingdom,Europe
Schenectady,42.8025,-73.9276,United States,North America
Cortazar,20.483,-100.933,Mexico,North America
Rundu,-17.9167,19.7667,Namibia,Africa
Portici,40.8197,14.3411,Italy,Europe
Tago,38.2939,141.0044,Japan,Asia
Songkhla,7.2061,100.5967,Thailand,Asia
Solwezi,-12.1833,26.4,Zambia,Africa
Villejuif,48.7919,2.3636,France,Europe
Kitale,1.0167,35,Kenya,Africa
As Suwayda',32.7,36.5667,Syria,Asia
Ouezzane,34.8,-5.6,Morocco,Africa
Elk,53.8167,22.35,Poland,Europe
Euclides da Cunha,-10.5078,-39.0139,Brazil,Oceania
Bayonne,40.6661,-74.1141,United States,North America
Faro,37.0161,-7.935,Portugal,Europe
Faizabad,37.1298,70.5792,Afghanistan,Asia
Sinop,42.0267,35.1511,Turkey,Asia
Solola,14.7667,-91.1833,Guatemala,North America
Yoro,15.1333,-87.1333,Honduras,North America
Pruszkow,52.1667,20.8,Poland,Europe
Cosamaloapan,18.3667,-95.8,Mexico,North America
East Orange,40.7651,-74.2117,United States,North America
Etterbeek,50.8361,4.3861,Belgium,Europe
Nagari,13.33,79.58,India,Asia
Inhambane,-23.865,35.3833,Mozambique,Africa
Taunton,51.019,-3.1,United Kingdom,Europe
Bangor,54.66,-5.67,United Kingdom,Europe
Alba Iulia,46.0764,23.5728,Romania,Europe
Pirapora,-17.345,-44.9419,Brazil,Oceania
Aylesbury,51.8168,-0.8124,United Kingdom,Europe
Sombrerete,23.6333,-103.6397,Mexico,North America
Latacunga,-0.9333,-78.6167,Ecuador,Oceania
Manouba,36.8,10.1,Tunisia,Africa
Le Blanc-Mesnil,48.9387,2.4614,France,Europe
Gorno-Altaysk,51.96,85.96,Russia,Europe
Braganca,-1.0536,-46.7656,Brazil,Oceania
San Jose,10.75,121.95,Philippines,Asia
Hasuda,35.9942,139.6622,Japan,Asia
Sao Borja,-28.6606,-56.0044,Brazil,Oceania
Halesowen,52.4502,-2.0509,United Kingdom,Europe
Marano di Napoli,40.9,14.1833,Italy,Europe
Legnano,45.5781,8.9183,Italy,Europe
Nkhotakota,-12.9163,34.3,Malawi,Africa
Mukocho,34.9486,135.6983,Japan,Asia
Kyustendil,42.2811,22.6889,Bulgaria,Europe
Brentwood,40.7839,-73.2522,United States,North America
Rades,36.7667,10.2833,Tunisia,Africa
Karakol,42.5,78.3833,Kyrgyzstan,Asia
Tsushima,35.1833,136.7333,Japan,Asia
Canela,-29.3562,-50.8136,Brazil,Oceania
Cherbourg,49.6333,-1.6,France,Europe
Ruislip,51.576,-0.433,United Kingdom,Europe
Bondy,48.9022,2.4828,France,Europe
Anuradhapura,8.335,80.4108,Sri Lanka,Asia
Gabrovo,42.8711,25.315,Bulgaria,Europe
Poblacion,10.25,123.95,Philippines,Asia
Kratie,12.4881,106.0188,Cambodia,Asia
Assen,52.9967,6.5625,Netherlands,Europe
Beledweyne,4.736,45.204,Somalia,Africa
Royal Tunbridge Wells,51.132,0.263,United Kingdom,Europe
Jette,50.8758,4.3244,Belgium,Europe
Saint-Ouen,48.9123,2.3342,France,Europe
Khartsyzk,48.0333,38.15,Ukraine,Europe
Wallasey,53.4158,-3.0233,United Kingdom,Europe
Barrow in Furness,54.1108,-3.2261,United Kingdom,Europe
Stryi,49.25,23.85,Ukraine,Europe
Sopron,47.6833,16.5833,Hungary,Europe
North Miami,25.9007,-80.1686,United States,North America
Maldonado,-34.91,-54.96,Uruguay,Oceania
Skokie,42.0359,-87.74,United States,North America
Leskovac,42.9981,21.9461,Serbia,Europe
Santa Rosa,-27.8708,-54.4814,Brazil,Oceania
Saraburi,14.5286,100.9114,Thailand,Asia
Rayong,12.6742,101.2789,Thailand,Asia
Ban Bang Kaeo,13.6371,100.6636,Thailand,Asia
Kolda,12.8958,-14.9408,Senegal,Africa
Santarem,39.2369,-8.685,Portugal,Europe
Fontenay-sous-Bois,48.8517,2.4772,France,Europe
Suresnes,48.87,2.22,France,Europe
Fussa,35.7386,139.3267,Japan,Asia
Napier,-39.4833,176.9167,New Zealand,Oceania
Chornomorsk,46.3017,30.6569,Ukraine,Europe
Puerto Limon,10.0022,-83.084,Costa Rica,North America
Madang,-5.2248,145.7853,Papua New Guinea,Oceania
Lytkarino,55.5833,37.8833,Russia,Europe
Rafael Calzada,-34.7833,-58.3667,Argentina,Oceania
Pico Rivera,33.9902,-118.0888,United States,North America
Kaposvar,46.3667,17.7833,Hungary,Europe
Bayombong,16.4833,121.15,Philippines,Asia
Montebello,34.0155,-118.1108,United States,North America
Bamyan,34.8167,67.8167,Afghanistan,Asia
Ban Rangsit,14.0167,100.75,Thailand,Asia
Portugalete,43.3194,-3.0194,Spain,Europe
Rovaniemi,66.5028,25.7285,Finland,Europe
Yala,6.5397,101.2811,Thailand,Asia
Giurgiu,43.9,25.9667,Romania,Europe
Chambery,45.57,5.9118,France,Europe
Samut Sakhon,13.5486,100.2775,Thailand,Asia
Bobigny,48.9106,2.4397,France,Europe
Janauba,-15.8025,-43.3089,Brazil,Oceania
North Bergen,40.7938,-74.0242,United States,North America
Seinajoki,62.7903,22.8403,Finland,Europe
The Hammocks,25.67,-80.4483,United States,North America
Ruhengeri,-1.4944,29.6417,Rwanda,Africa
Suileng,47.246,127.106,China,Asia
National City,32.6654,-117.0983,United States,North America
Benslimane,33.6122,-7.1211,Morocco,Africa
Koja,26.3344,127.8057,Japan,Asia
Coconut Creek,26.2803,-80.1842,United States,North America
Ben Tre,10.2333,106.3833,Vietnam,Asia
Coyhaique,-45.5712,-72.0685,Chile,Oceania
Gaalkacyo,6.7697,47.4308,Somalia,Africa
Hunedoara,45.7697,22.9203,Romania,Europe
Limerick,52.6653,-8.6238,Ireland,Europe
Longxing,35.6091,111.2304,China,Asia
Trang,7.5561,99.6114,Thailand,Asia
Teresa,14.5586,121.2083,Philippines,Asia
Melo,-32.3595,-54.18,Uruguay,Oceania
Oyem,1.6,11.5667,Gabon,Africa
Lokoja,7.8004,6.7399,Nigeria,Africa
Juigalpa,12.0833,-85.4,Nicaragua,North America
Fountainebleau,25.7723,-80.3458,United States,North America
Vaxjo,56.8837,14.8167,Sweden,Europe
La Habra,33.9278,-117.9513,United States,North America
Malden,42.4305,-71.0576,United States,North America
Banfora,10.6308,-4.7589,Burkina Faso,Africa
San Pedro,25.7589,-102.9844,Mexico,North America
Lorient,47.75,-3.36,France,Europe
Swidnica,50.8438,16.4886,Poland,Europe
Sidi Bennour,32.655,-8.4292,Morocco,Africa
South Whittier,33.9336,-118.0311,United States,North America
Zushi,35.2948,139.5781,Japan,Asia
Temascalcingo,19.9147,-100.0036,Mexico,North America
Hereford,52.0565,-2.716,United Kingdom,Europe
Mbanza Kongo,-6.27,14.24,Angola,Africa
Veszprem,47.1,17.9167,Hungary,Europe
Ellesmere Port,53.279,-2.897,United Kingdom,Europe
Serrinha,-11.6642,-39.0075,Brazil,Oceania
Caridad,14.4828,120.8958,Philippines,Asia
Evry,48.6239,2.4294,France,Europe
Tezonapa,18.6058,-96.6875,Mexico,North America
Mislata,39.475,-0.4156,Spain,Europe
Etchojoa,26.8667,-109.65,Mexico,North America
West Allis,43.0068,-88.0296,United States,North America
Uzice,43.85,19.85,Serbia,Europe
Taylorsville,40.657,-111.9493,United States,North America
Itanagar,27.1,93.62,India,Asia
Romita,20.8708,-101.5169,Mexico,North America
Antigua Guatemala,14.5567,-90.7337,Guatemala,North America
Suhareke,42.38,20.8219,Kosovo,Europe
Klimovsk,55.3667,37.5333,Russia,Europe
Bungoma,0.5666,34.5666,Kenya,Africa
San Jose Iturbide,21,-100.3833,Mexico,North America
Monterey Park,34.0497,-118.1326,United States,North America
Merida,38.9,-6.3333,Spain,Europe
Hod HaSharon,32.15,34.8833,Israel,Asia
Puteaux,48.885,2.2389,France,Europe
Rodos,36.4412,28.2225,Greece,Europe
Formiga,-20.4644,-45.4264,Brazil,Oceania
Al Hoceima,35.2472,-3.9322,Morocco,Africa
Actopan,20.267,-98.933,Mexico,North America
Samannud,30.9622,31.2425,Egypt,Africa
Hamura,35.7672,139.3111,Japan,Asia
Midalt,32.68,-4.74,Morocco,Africa
Gardena,33.8944,-118.3073,United States,North America
Bekescsaba,46.6833,21.0833,Hungary,Europe
Azrou,33.43,-5.21,Morocco,Africa
Cupertino,37.3168,-122.0465,United States,North America
La Mesa,32.7703,-117.0204,United States,North America
Dzerzhinskiy,55.6333,37.85,Russia,Europe
Artemisa,22.8136,-82.7633,Cuba,North America
San Buenaventura,19.2641,-99.6746,Mexico,North America
Brookline,42.3243,-71.1408,United States,North America
Kitgum,3.3004,32.87,Uganda,Africa
Yevlax,40.6172,47.15,Azerbaijan,Europe
Viedma,-40.8,-63,Argentina,Oceania
Cerro de Pasco,-10.6864,-76.2625,Peru,Oceania
Kabinda,-6.1296,24.48,Congo (Kinshasa),Africa
Braintree,51.878,0.55,United Kingdom,Europe
Tacuarembo,-31.71,-55.98,Uruguay,Oceania
Clamart,48.8014,2.2628,France,Europe
Liuhu,35.5449,106.6801,China,Asia
Krusevac,43.5833,21.3267,Serbia,Europe
Margate,26.2466,-80.2119,United States,North America
Qiryat Ata,32.8,35.1,Israel,Asia
Aversa,40.973,14.2065,Italy,Europe
Carson City,39.1512,-119.7474,United States,North America
Meaux,48.9603,2.8883,France,Europe
Mandapeta,16.87,81.93,India,Asia
Evora,38.5667,-7.9,Portugal,Europe
Barlad,46.2167,27.6667,Romania,Europe
Port Coquitlam,49.2625,-122.7811,Canada,North America
